name,message
zxc1357,ㅁㅊㅋㅋㅋㅋㄱ
ㅇㅇ,대 상 혁
강기분듣고국어1,대상혁
Nyaaong`s,준위가 어딨음? 준위가 있으면 준병도 있냐?
Hg Choi,대상혁
강은주,대상혁
이재원,그저 롤판 고트
권영대,대 상 혁
권민,대 상 혁
지훈,대 상 준 수
bazzi bazzi,대 상 혁
김다운,와 2991킬 실화냐 ㅋㅋㅋㅋㅋㅋ
진 RAM,대 상 혁
닛끔,페이커가 진짜 대단하긴 하네ㅐ ㄷ
나는,대상혁
백야wn,대 상 혁
스경,또다시 GOAT..
이종찬,대상혁
when,사랑해요 대상혁
김홍석,고전파혁
융프로디테,오늘 동시에 다 가능하겟다 대상혁
Ananke_Osmanthus,웃참혁
counting star,대 상 혁
tobis,중국끼면 데프트가 더높음
CuluA,그저 GOAT
simgaram,대 상 혁
Krift,대 상 혁
김진한,대상혁
pickbaco,또 갑자기 숭배고
연금술사,눈 감고 겜하는 대 상 혁
Jm,3000킬 드가자잇
ll899ll,대상혁
장주영,고2 이상혁은 레전드다
soop,2991
뼥민규,wo
방서진,대 상 혁
ev,또?
Nightbot,@JungMin KIm -> You have my attention. [stop spamming caps] [warning]
슾햄,그저 goat
이현진,?
오늘의고민,?
Minburger,?
ㅇㅇ,뭐고
Saeuq,????
LSJ,1게임에 5킬은 한거네
김두한,?
짣,?
달기모띠,흠
코비의 종겜방,?
윤 동현,오디세이라는 선수도 있나요?
해운대냥냥펀치,디도스?
100저지먼트,버퍼링 진짜 미치겠네
좌키티,ㅡㅡ
이용현,?
빛밤별,?///
마요인데 :3,??
Andrew Hwang,돈좀써 lck
와따따뚜겐,????
하늘섬,버퍼?
반딧불이숲,순간이동
제후,?
삶은노래,버프 겁나 ㅠ
서누,아
무꼬,버퍼머야
연어,?
DaeWong Ryu,? 뭔 버퍼야
사람,????
_MECKPAE,?
SH L,하
고양이,?
로봇푸,버퍼 무엇
드가자컴퍼니,?
가은 부동산,?
chilipepper Ra,버퍼ㅠㅠㅠㅠㅠ
참새의상실,??
제이스,버퍼?
정성원,?
허허,? 에바지
꿍이,.?
나 나,버퍼 머임
김ㅤ벨ㅤ루,?
김성민,?
lee g w,디도스 먼데
퉁퉁이,애드블록 쓰지마라..
라이츄,버퍼 관리해라 운영자야
미역줄기,렉 ㅝㄴ데
이나니,버퍼 진짜 ;;; 발전좀 하자
복실복실호두,?
Later,아니 버퍼링 뭐야
하나 花,에바;;;
Ji Oh,뭐야? 왜 앞으로 돌아가냐?ㅋㅋㅋ
고건,?
따수,버퍼
agamiboy,?
lllllIIIIIlll,아좀 유튜브관리좀해 제발 
메론바,조선족들 활동 시작함
mikuni takahashi,유튜브까지 디도스야?
Vlack.,페이커 시작하자마자 라이즈궁 ㄷㄷㄷㄷㄷ
초롱초롱,?
케이에프피,???
홍구,?????????
Gsg_Katzen,또 디도스냐
이브,디도5스?
강민혁,대 상 혁 롤의 신
김아라,나만 렉걸린거 아니구나
원보리,디도스 비상!!!
ㅇㅇㅇ,??뭐냐 왜 끊겨;;;; 아 뭐해
이의주,ㅋㅋㅋㅋㅋ
조현준,DRX 가 티원 이기면 슼갈들 모가지 싹다 딴다
청포도에이드,뭐야
배경민,흐음 ㅡㅡ
감자맨,엘씨케이 일똑바로해!
알파카,역시 t1팬들 너무 잘생기고 이쁘네
David,아니 뭐야
Doyun Kim,하
마로,케리아 왜케 표정굳었누 1세트 질거같네
최윤호,젠지 여러분 디도스를 멈춰주세요
